Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
Pressure,2024-08-30 00:00:00,0.658,dbar,dbar
Pressure,2024-08-30 01:00:00,0.736,dbar,dbar
Pressure,2024-08-30 02:00:00,0.672,dbar,dbar
Pressure,2024-08-30 03:00:00,0.743,dbar,dbar
Pressure,2024-08-30 04:00:00,0.684,dbar,dbar
Pressure,2024-08-30 05:00:00,0.745,dbar,dbar
Pressure,2024-08-30 06:00:00,0.768,dbar,dbar
Pressure,2024-08-30 07:00:00,0.695,dbar,dbar
Pressure,2024-08-30 08:00:00,0.783,dbar,dbar
Pressure,2024-08-30 09:00:00,0.742,dbar,dbar
Pressure,2024-08-30 10:00:00,0.772,dbar,dbar
Pressure,2024-08-30 11:00:00,0.72,dbar,dbar
Pressure,2024-08-30 12:00:00,0.741,dbar,dbar
Pressure,2024-08-30 13:00:00,0.807,dbar,dbar
Pressure,2024-08-30 14:00:00,0.766,dbar,dbar
Pressure,2024-08-30 15:00:00,0.625,dbar,dbar
Pressure,2024-08-30 16:00:00,0.88,dbar,dbar
Pressure,2024-08-30 17:00:00,0.789,dbar,dbar
Pressure,2024-08-30 18:00:00,0.764,dbar,dbar
Pressure,2024-08-30 19:00:00,0.779,dbar,dbar
Pressure,2024-08-30 20:00:00,0.708,dbar,dbar
Pressure,2024-08-30 21:00:00,0.774,dbar,dbar
Pressure,2024-08-30 22:00:00,0.816,dbar,dbar
Pressure,2024-08-30 23:00:00,0.79,dbar,dbar
