Tweet Link,Author Handle,Tweet Content,Views,Likes,Retweets,Replies,Tweet Creation Date,Scraped Date
https://x.com/hnalarcon/status/1301304915453784064,"hnalarcon","Hasta  cuando dejan que el  gobierno haga lo q quiera con la gente común  
No subir el sueldo mínimo dejar que el sur de chile esté desabastecido y no realizar acusacion constitucional    ministro interior 
Eliminar cuarentena del   18 al 20 de sept  perjudicando el plebiscito",0,0,0,0,2020-09-02T23:44:03+00:00,2025-11-20T19:40:46.572289+00:00
https://x.com/UmanaPatricio/status/1301223902786588673,"UmanaPatricio","Bueno y usted también debería leer mejor, pero no vaya tan lejos a leer, lea lo que acontece en Chile... lo fundamental es que habrá plebiscito en la cual las personas decidirán... es importante q la CONVENCIÓN CONSTITUCIONAL permitirá estos debates",0,0,0,1,2020-09-02T18:22:08+00:00,2025-11-20T19:40:46.572289+00:00
https://x.com/chile_ulloaFco/status/1301176653742309376,"chile_ulloaFco","A 53 días de plebiscito!!!

Invito e instó a sumar y sumar APRUEBO / CONVENCIÓN CONSTITUCIONAL, así como derribar mitos y falacias de quienes se niegan, y recurren a cualquier falsa verdad para evitar avance social. 

#Apruebo 
#ConvencionConstitucional 
#25deOctubreAprueboCC",0,1,1,0,2020-09-02T15:14:23+00:00,2025-11-20T19:40:46.572289+00:00
https://x.com/chacalvegano/status/1300982009821573122,"chacalvegano","Chile está roto, antes del Covid ya estaba incendiado por las protestas sociales, ahora llaman a un plebiscito por la reforma constitucional en medio del caos y mientras tanto los originarios piromaníacos queman cuanto camión ande por La Araucania, Jeff te convenía La Matanza",0,1,0,2,2020-09-02T02:20:56+00:00,2025-11-20T19:40:46.572289+00:00
https://x.com/chile_ulloaFco/status/1300797228160823298,"chile_ulloaFco","A 54 días de plebiscito!!!

Invito e instó a sumar y sumar APRUEBO / CONVENCIÓN CONSTITUCIONAL, así como derribar mitos y falacias de quienes se niegan, y recurren a cualquier falsa verdad para evitar avance social. 

#Apruebo 
#ConvencionConstitucional 
#25deOctubreAprueboCC",0,4,2,1,2020-09-01T14:06:41+00:00,2025-11-20T19:40:46.572289+00:00
https://x.com/arroyomatteucc1/status/1300778748283936769,"arroyomatteucc1","Reforma constitucional al Cap. XV Constitución, que posibilita Plebiscito, adolece de vicios del consentimiento en congresistas que la aprobaron, consistentes en Fuerza (bajo amenaza terrorista) y Dolo (intención de apropiarse de prop. privada, fondos AFP, entre otros). Anulable.",0,1,1,1,2020-09-01T12:53:15+00:00,2025-11-20T19:40:46.572289+00:00
https://x.com/chile_ulloaFco/status/1300431514455420929,"chile_ulloaFco","A 55 días de plebiscito!!!

Invito e instó a sumar y sumar APRUEBO / CONVENCIÓN CONSTITUCIONAL, así como derribar mitos y falacias de quienes se niegan, y recurren a cualquier falsa verdad para evitar avance social. 

#Apruebo 
#AprueboGanaEnOctubre 
#AprueboNuevaConstitucion",0,0,0,0,2020-08-31T13:53:28+00:00,2025-11-20T19:40:46.572289+00:00
https://x.com/Aerarium9/status/1300416592359157760,"Aerarium9","LONGUEIRA: QUÉ DESILUSIÓN! No hay razón para arriesgar el ordenamiento constitucional y su sist económico q más progreso le han dado a Chile!
Un dirigente d derecha q vota en el plebiscito igual q el PC, PS y FA, NO es de derecha! 
La derecha no te necesita. Quédate en Villarrica",0,0,0,0,2020-08-31T12:54:10+00:00,2025-11-20T19:40:46.572289+00:00
https://x.com/chile_ulloaFco/status/1300169930034339840,"chile_ulloaFco","A 56 días de Plebiscito, y ya Apruebo y Convención Constitucional es una fórmula ganadora...

Bien por Chile, y por nuevas generaciones!!!

#25deOctubreAprueboCC",0,2,1,0,2020-08-30T20:34:01+00:00,2025-11-20T19:40:46.572289+00:00
https://x.com/zebravoyager/status/1300108853955100672,"zebravoyager","Fijado un nuevo texto constitucional, el sufragio en este plebiscito será obligatorio para quienes tengan domicilio electoral en Chile. El ciudadano que no sufragare será penado con una multa a beneficio municipal de 0,5 a 3 unidades tributarias mensuales.",0,1,0,1,2020-08-30T16:31:20+00:00,2025-11-20T19:40:46.572289+00:00
https://x.com/chile_ulloaFco/status/1300092097215827968,"chile_ulloaFco","A 56 días de plebiscito!!!

Invito e instó a sumar y sumar APRUEBO / CONVENCIÓN CONSTITUCIONAL, así como derribar mitos y falacias de quienes se niegan, y recurren a cualquier recurso para evitar avance social. 

#Apruebo 
#AprueboGanaEnOctubre 
#AprueboNuevaConstitucion",0,4,3,0,2020-08-30T15:24:45+00:00,2025-11-20T19:40:46.572289+00:00
