Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
oxygen,2024-09-15 00:00:00,4.566,ml/L,ml/L
oxygen,2024-09-15 01:00:00,4.528,ml/L,ml/L
oxygen,2024-09-15 02:00:00,4.465,ml/L,ml/L
oxygen,2024-09-15 03:00:00,4.402,ml/L,ml/L
oxygen,2024-09-15 04:00:00,4.388,ml/L,ml/L
oxygen,2024-09-15 05:00:00,4.27,ml/L,ml/L
oxygen,2024-09-15 06:00:00,4.271,ml/L,ml/L
oxygen,2024-09-15 07:00:00,4.304,ml/L,ml/L
oxygen,2024-09-15 08:00:00,4.411,ml/L,ml/L
oxygen,2024-09-15 09:00:00,4.512,ml/L,ml/L
oxygen,2024-09-15 10:00:00,4.65,ml/L,ml/L
oxygen,2024-09-15 11:00:00,4.727,ml/L,ml/L
oxygen,2024-09-15 12:00:00,4.839,ml/L,ml/L
oxygen,2024-09-15 13:00:00,4.914,ml/L,ml/L
oxygen,2024-09-15 14:00:00,4.96,ml/L,ml/L
oxygen,2024-09-15 15:00:00,4.983,ml/L,ml/L
oxygen,2024-09-15 16:00:00,5.228,ml/L,ml/L
oxygen,2024-09-15 17:00:00,5.398,ml/L,ml/L
oxygen,2024-09-15 18:00:00,5.401,ml/L,ml/L
oxygen,2024-09-15 19:00:00,5.286,ml/L,ml/L
oxygen,2024-09-15 20:00:00,5.151,ml/L,ml/L
oxygen,2024-09-15 21:00:00,5.099,ml/L,ml/L
oxygen,2024-09-15 22:00:00,4.997,ml/L,ml/L
oxygen,2024-09-15 23:00:00,4.958,ml/L,ml/L
