Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
oxygen,2024-09-22 00:00:00,4.778,ml/L,ml/L
oxygen,2024-09-22 01:00:00,4.827,ml/L,ml/L
oxygen,2024-09-22 02:00:00,4.831,ml/L,ml/L
oxygen,2024-09-22 03:00:00,4.834,ml/L,ml/L
oxygen,2024-09-22 04:00:00,4.854,ml/L,ml/L
oxygen,2024-09-22 05:00:00,4.857,ml/L,ml/L
oxygen,2024-09-22 06:00:00,4.868,ml/L,ml/L
oxygen,2024-09-22 07:00:00,4.82,ml/L,ml/L
oxygen,2024-09-22 08:00:00,4.773,ml/L,ml/L
oxygen,2024-09-22 09:00:00,4.786,ml/L,ml/L
oxygen,2024-09-22 10:00:00,4.899,ml/L,ml/L
oxygen,2024-09-22 11:00:00,4.967,ml/L,ml/L
oxygen,2024-09-22 12:00:00,5.053,ml/L,ml/L
oxygen,2024-09-22 13:00:00,5.131,ml/L,ml/L
oxygen,2024-09-22 14:00:00,5.138,ml/L,ml/L
oxygen,2024-09-22 15:00:00,5.123,ml/L,ml/L
oxygen,2024-09-22 16:00:00,5.106,ml/L,ml/L
oxygen,2024-09-22 17:00:00,5.071,ml/L,ml/L
oxygen,2024-09-22 18:00:00,5.023,ml/L,ml/L
oxygen,2024-09-22 19:00:00,4.995,ml/L,ml/L
oxygen,2024-09-22 20:00:00,5.006,ml/L,ml/L
oxygen,2024-09-22 21:00:00,5.059,ml/L,ml/L
oxygen,2024-09-22 22:00:00,5.099,ml/L,ml/L
oxygen,2024-09-22 23:00:00,5.133,ml/L,ml/L
