Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
oxygen,2024-09-06 00:00:00,8.064,ml/L,ml/L
oxygen,2024-09-06 01:00:00,8.021,ml/L,ml/L
oxygen,2024-09-06 02:00:00,7.998,ml/L,ml/L
oxygen,2024-09-06 03:00:00,7.961,ml/L,ml/L
oxygen,2024-09-06 04:00:00,7.879,ml/L,ml/L
oxygen,2024-09-06 05:00:00,7.669,ml/L,ml/L
oxygen,2024-09-06 06:00:00,7.617,ml/L,ml/L
oxygen,2024-09-06 07:00:00,7.583,ml/L,ml/L
oxygen,2024-09-06 08:00:00,7.509,ml/L,ml/L
oxygen,2024-09-06 09:00:00,7.508,ml/L,ml/L
oxygen,2024-09-06 10:00:00,7.451,ml/L,ml/L
oxygen,2024-09-06 11:00:00,7.629,ml/L,ml/L
oxygen,2024-09-06 12:00:00,7.731,ml/L,ml/L
oxygen,2024-09-06 13:00:00,7.74,ml/L,ml/L
oxygen,2024-09-06 14:00:00,6.943,ml/L,ml/L
oxygen,2024-09-06 15:00:00,7.026,ml/L,ml/L
oxygen,2024-09-06 16:00:00,7.332,ml/L,ml/L
oxygen,2024-09-06 17:00:00,7.582,ml/L,ml/L
oxygen,2024-09-06 18:00:00,7.726,ml/L,ml/L
oxygen,2024-09-06 19:00:00,7.756,ml/L,ml/L
oxygen,2024-09-06 20:00:00,7.939,ml/L,ml/L
oxygen,2024-09-06 21:00:00,8.073,ml/L,ml/L
oxygen,2024-09-06 22:00:00,7.879,ml/L,ml/L
oxygen,2024-09-06 23:00:00,7.303,ml/L,ml/L
